Eerstgeboren kinderen van
Eerstgeboren kindje
Eerstgeborgen kind van
Eerstgerboren kind van
Eestgeboren kind van
Egbert zoon van
Eijffie, dochter van
Elias, zoon van
Elijas zoon van
Elisabet dochter van
Elisabet, dochter van
Elisabeth dochter van
Elisabeth zijn dochter
Elisabeth, dochter van
Elisabeth, kind van
Elsa dochtertje van
Elsen, dochter van
Elsie dochter van
Elsien, dochter van
Emmerentia, dochter van
En
en
En 2 kinderen
En 3 dochters
En Aeltie Hendricks
En Albertus
En Alida
En Annaatje
En Antonij
En Bernardus
En Cornelis
En de meid
En de zoon
En Debera
En Dirk
En dochter
En een kind
En Elisabet
En Elisabeth
En Feijke
En Geertruij
En Grietje
En haar broer
En haar dochter
En haar dochterlje
En haar dochtertje
En haar echtgen
En haar echtgenoot
En haar echtgonoot
En haar kind
En haar kindje
En haar kleinzoon
En haar Kraamkind
En haar kraamkind
En haar kraamzoontje
En haar man
En haar man:?
En haar man?
En haar moeder
En haar Moeder
En haar vader
En haar zoon
En haar zoontje
En haar zuster
En Hendrik
En huisvrouw
En huisvrouw van
En hun kind
En Jacob
En Jan
En Jannetie
En Johannes
En Junior
En kind
En kind van
en kraamdochtertje
En kraamkind
En Machtelt
En Machteltie
En Margreta
En Maria
En Marija
En Marike
En Martha
En Neeltje
En Neeltjen
En Pieter
En Reijer
En Sara
En Steijntje
En Susanna
En Trijntie
En wijlen
En wilm
En zijn broer
En zijn dochter
En zijn dochtertje
En zijn echtgen
En zijn echtgenote
En zijn huisvrouw
En zijn Huisvrouw
En zijn kind
En zijn kraamkind
En zijn moeder
En zijn schoonzoon
En zijn vader
En zijn vrouw
En zijn zoon
En zijn zoontje
En zijn zuster
En?
Engel zoon van
Engelsman
Erika, kind van
Esther, dochter van
Eva dochter van
Eva kind van
Everdt, zoon van
Evert zijn zoon
Evert, zoon van
F
Fijtie, dochter van
Francijntje dochter van
Francina dochter van
Francois zoon van
Francois, zoon van
Frans zoon van
Frans, zoon van
Fransie, dochter van
Fransina, dochter van
Fransiscus, zoon van
Frederick zoon van
Fredrick zoon van
Fredrick, zoon van
Freerick zoon van
g. bekende
Geb.
Geb. / Huisvrouw
Geb. / Weduwe
Geb. Kuijt
Geb. Ribca
Geb. Torek
Geertie, dochter van
Geertije, dochter van
Geertruij dochter van
Geertruij, dochter van
Geertruijd dochter van
Geertruijd, dochter van
Geertruijda dochter van
Geertruijt, dochter van
Geertruijtije, dochter van
Geertruit, dochter van
Geesie, dochter van
Geestelijke dochter
